id,nombre_mes,nombre_dia,release_year,release_date,title,vote_count,revenue,budget,vote_average,popularity,return
75132,agosto,Viernes,1988,1988-08-05,Ollie Hopnoodle's Haven of Bliss,1.0,0.0,0.0,10.0,0.016421,0.0
56180,agosto,Miércoles,2010,2010-08-25,The Silent House,46.0,0.0,6000.0,5.3,2.266539,0.0
92182,enero,Viernes,2011,2011-01-21,Silent House,125.0,13101672.0,2000000.0,5.2,10.239941,6.550836
75778,diciembre,Domingo,2000,2000-12-31,Wild About Harry,2.0,0.0,0.0,4.3,0.705208,0.0
274325,enero,Domingo,1997,1997-01-05,Keeping the Promise,0.0,0.0,0.0,0.0,0.342396,0.0
42960,noviembre,Viernes,1987,1987-11-13,Helsinki Napoli - All Night Long,1.0,0.0,0.0,6.0,0.002001,0.0
76489,abril,Viernes,2012,2012-04-13,The Three Stooges,143.0,54819301.0,30000000.0,4.9,13.371056,1.8273100333333334
70436,marzo,Viernes,2012,2012-03-09,The Raven,432.0,29657751.0,26000000.0,6.1,7.254242,1.1406827307692309
76346,abril,Miércoles,2011,2011-04-13,The Ballad of Nessie,22.0,0.0,0.0,7.3,1.527842,0.0
54271,enero,Lunes,2011,2011-01-17,The Big Bang,40.0,0.0,17000000.0,5.5,2.608546,0.0
62764,marzo,Jueves,2012,2012-03-15,Mirror Mirror,1148.0,183018522.0,85000000.0,5.5,14.170183,2.153159082352941
44833,abril,Miércoles,2012,2012-04-11,Battleship,2141.0,303025485.0,209000000.0,5.5,13.106966,1.4498827033492823
50365,septiembre,Miércoles,2010,2010-09-15,Our Day Will Come,41.0,0.0,4500000.0,6.8,5.208243,0.0
206953,abril,Domingo,2011,2011-04-03,Louis Theroux: America's Most Hated Family in Crisis,16.0,0.0,0.0,7.5,1.64978,0.0
45993,junio,Domingo,1954,1954-06-20,The Woman in the Rumor,6.0,0.0,0.0,7.5,1.338043,0.0
206997,septiembre,Sábado,2011,2011-09-03,Appropriate Adult,3.0,0.0,0.0,7.0,0.989832,0.0
73872,septiembre,Miércoles,2011,2011-09-07,Terraferma,21.0,0.0,0.0,6.5,6.771605,0.0
28715,marzo,Viernes,1974,1974-03-01,Madhouse,21.0,0.0,0.0,6.0,2.243631,0.0
82327,julio,Lunes,2011,2011-07-04,Goodbye First Love,34.0,0.0,4500000.0,6.4,3.00927,0.0
74534,noviembre,Lunes,2011,2011-11-28,The Best Exotic Marigold Hotel,468.0,136836156.0,10000000.0,6.9,9.23046,13.6836156
41120,junio,Martes,2010,2010-06-29,Rush: Beyond the Lighted Stage,21.0,0.0,0.0,8.2,0.835435,0.0
58287,marzo,Jueves,2011,2011-03-03,Position Among the Stars,3.0,0.0,0.0,9.0,0.49163,0.0
111037,diciembre,Viernes,1961,1961-12-22,The Second Time Around,1.0,0.0,0.0,4.0,0.038223,0.0
77881,julio,Viernes,2011,2011-07-01,Crime After Crime,3.0,58840.0,0.0,5.3,0.235518,0.0
91292,noviembre,Viernes,2011,2011-11-11,Black Pond,7.0,0.0,0.0,5.3,0.635191,0.0
109979,julio,Domingo,2010,2010-07-04,18 Years Later,12.0,0.0,0.0,7.1,0.500427,0.0
73211,diciembre,Jueves,2010,2010-12-16,King of Devil's Island,67.0,0.0,10000000.0,7.2,4.167899,0.0
40720,julio,Viernes,2010,2010-07-30,Twelve,99.0,0.0,0.0,6.0,6.782478,0.0
60405,abril,Martes,2011,2011-04-19,Sharpay's Fabulous Adventure,110.0,0.0,0.0,5.3,14.129281,0.0
86455,mayo,Viernes,2009,2009-05-22,"The Cartoonist: Jeff Smith, BONE and the Changing Face of Comics",0.0,0.0,0.0,0.0,0.00737,0.0
91356,septiembre,Sábado,2011,2011-09-10,Comic-Con Episode IV: A Fan's Hope,15.0,0.0,0.0,6.6,2.728108,0.0
63310,febrero,Miércoles,2011,2011-02-02,Bullhead,106.0,0.0,2000000.0,7.4,4.666232,0.0
86727,noviembre,Miércoles,1977,1977-11-09,Le Crabe-Tambour,6.0,0.0,0.0,6.0,0.780497,0.0
84404,abril,Sábado,2011,2011-04-23,Bully,63.0,0.0,1100000.0,7.2,2.599768,0.0
74447,octubre,Martes,2010,2010-10-26,The Hammer,11.0,0.0,0.0,6.0,1.282498,0.0
18591,enero,Miércoles,1995,1995-01-04,Uncovered,12.0,0.0,0.0,5.5,1.596275,0.0
86416,octubre,Martes,1943,1943-10-26,The Chance of a Lifetime,1.0,0.0,0.0,6.0,0.044321,0.0
84660,abril,Sábado,1958,1958-04-19,The Flower in Hell,3.0,0.0,0.0,6.5,0.429134,0.0
255772,enero,Miércoles,1964,1964-01-01,White Mountains,1.0,0.0,0.0,5.0,0.051215,0.0
75802,junio,Lunes,2011,2011-06-06,Hysteria,262.0,9504139.0,0.0,6.6,14.331454,0.0
39509,mayo,Viernes,2009,2009-05-01,Cold Storage,2.0,0.0,0.0,4.0,0.105417,0.0
88609,abril,Miércoles,1942,1942-04-01,Listen to Britain,8.0,0.0,0.0,5.5,0.513932,0.0
84820,agosto,Miércoles,1955,1955-08-24,The Mad Masters,10.0,0.0,0.0,6.5,0.344463,0.0
31967,febrero,Martes,2010,2010-02-09,Dante's Inferno: An Animated Epic,62.0,0.0,0.0,6.0,13.157995,0.0
45347,abril,Miércoles,2011,2011-04-20,The Bleeding House,18.0,0.0,0.0,5.2,1.732076,0.0
121942,noviembre,Viernes,1966,1966-11-18,Barrier,3.0,0.0,0.0,6.7,0.393275,0.0
53191,marzo,Domingo,2007,2007-03-11,Crazy Sexy Cancer,1.0,0.0,0.0,6.0,0.041164,0.0
54081,octubre,Viernes,2010,2010-10-01,Aakrosh,9.0,0.0,0.0,6.4,0.405492,0.0
37434,septiembre,Sábado,2007,2007-09-22,Devil's Diary,9.0,0.0,0.0,4.0,1.381287,0.0
86975,octubre,Domingo,1977,1977-10-16,Alambrista!,4.0,0.0,0.0,5.5,0.435052,0.0
48646,diciembre,Lunes,1952,1952-12-01,Androcles and the Lion,4.0,0.0,0.0,6.3,0.186005,0.0
138719,noviembre,Sábado,2011,2011-11-05,Super Demetrios,1.0,0.0,0.0,6.0,1.362725,0.0
56325,abril,Jueves,2009,2009-04-30,Naked Ambition: An R Rated Look at an X Rated Industry,11.0,0.0,230.0,4.3,1.369933,0.0
319656,noviembre,Miércoles,1983,1983-11-16,Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art,0.0,0.0,0.0,0.0,0.000559,0.0
37467,noviembre,Domingo,1959,1959-11-29,The Atomic Submarine,8.0,0.0,0.0,5.8,0.459754,0.0
37329,marzo,Sábado,1950,1950-03-04,The Baron of Arizona,15.0,0.0,0.0,7.5,0.869231,0.0
72207,abril,Viernes,2012,2012-04-27,The Five-Year Engagement,466.0,53909751.0,30000000.0,5.7,12.84554,1.7969917
194498,septiembre,Sábado,2002,2002-09-07,The White Darkness,4.0,0.0,0.0,6.3,0.143995,0.0
19757,julio,Viernes,1963,1963-07-26,Icarus XB 1,16.0,0.0,0.0,6.7,1.408341,0.0
85621,agosto,Jueves,2011,2011-08-25,Men in Hope,20.0,0.0,0.0,6.7,1.517652,0.0
61410,diciembre,Viernes,2010,2010-12-03,Spud,15.0,0.0,5000000.0,7.3,1.539813,0.0
111304,abril,Sábado,1964,1964-04-18,Black Sun,3.0,0.0,0.0,6.3,0.115232,0.0
74402,agosto,Viernes,1942,1942-08-07,The Murderer Lives at Number 21,20.0,0.0,0.0,7.2,1.252491,0.0
68752,enero,Viernes,1988,1988-01-01,Judgment in Berlin,3.0,0.0,0.0,6.7,0.542289,0.0
28891,enero,Jueves,2009,2009-01-15,Elsewhere,33.0,0.0,500000.0,5.8,12.239661,0.0
25154,agosto,Viernes,2009,2009-08-21,The Marc Pease Experience,16.0,0.0,0.0,4.3,6.236016,0.0
73336,octubre,Miércoles,1997,1997-10-01,Buried Alive II,6.0,0.0,0.0,5.2,0.506741,0.0
23281,noviembre,Viernes,1944,1944-11-24,One Body Too Many,4.0,0.0,0.0,5.5,0.521866,0.0
328918,noviembre,Viernes,1957,1957-11-01,Slim Carter,0.0,0.0,0.0,0.0,0.001346,0.0
31223,septiembre,Viernes,2007,2007-09-14,In The Hands Of The Gods,2.0,0.0,0.0,5.0,0.093773,0.0
83330,octubre,Miércoles,2011,2011-10-19,The Catechism Cataclysm,7.0,0.0,0.0,3.9,0.315696,0.0
70386,julio,Viernes,2011,2011-07-08,The Devil's Rock,32.0,0.0,0.0,5.7,4.422049,0.0
67660,abril,Lunes,2012,2012-04-16,Think Like a Man,287.0,96070507.0,12000000.0,6.9,5.264551,8.005875583333333
77877,abril,Jueves,2012,2012-04-19,The Lucky One,981.0,99357138.0,25000000.0,6.8,7.740762,3.97428552
48008,marzo,Domingo,2009,2009-03-08,Diverted,1.0,0.0,0.0,5.0,0.594784,0.0
145878,junio,Viernes,1956,1956-06-29,The First Texan,3.0,0.0,0.0,3.2,0.512685,0.0
304375,mayo,Sábado,1956,1956-05-12,"Good-bye, My Lady",2.0,0.0,0.0,7.5,1.037593,0.0
84569,septiembre,Viernes,2010,2010-09-10,Chosin,1.0,0.0,0.0,7.0,0.041185,0.0
242621,junio,Miércoles,1945,1945-06-13,Nob Hill,2.0,0.0,0.0,3.0,0.966719,0.0
17347,octubre,Miércoles,2008,2008-10-15,Bride Flight,10.0,2556911.0,6400000.0,6.9,2.065753,0.39951734375
43373,enero,Martes,1952,1952-01-01,Chained for Life,2.0,0.0,0.0,5.0,0.54733,0.0
284694,abril,Lunes,1979,1979-04-02,The Scarlet Letter,0.0,0.0,0.0,0.0,0.193441,0.0
79042,junio,Miércoles,2011,2011-06-22,If a Tree Falls: A Story of the Earth Liberation Front,11.0,0.0,0.0,6.3,0.977799,0.0
73563,noviembre,Jueves,2011,2011-11-10,The Greening of Whitney Brown,11.0,0.0,0.0,6.0,0.710603,0.0
72387,abril,Lunes,2012,2012-04-16,Safe,808.0,40346186.0,30000000.0,6.3,8.234382,1.3448728666666667
106373,abril,Lunes,1983,1983-04-11,"That Day, on the Beach",2.0,0.0,0.0,7.5,0.076776,0.0
28238,diciembre,Sábado,2009,2009-12-26,Hamlet,22.0,0.0,0.0,7.3,1.682371,0.0
89287,mayo,Miércoles,2011,2011-05-11,The Fairy,17.0,0.0,0.0,6.1,1.2922,0.0
105583,diciembre,Lunes,1969,1969-12-01,Diaries Notes and Sketches,3.0,0.0,0.0,9.0,0.397825,0.0
253808,febrero,Miércoles,2000,2000-02-16,3rd World Hero,2.0,0.0,0.0,8.5,0.147723,0.0
106605,febrero,Domingo,1931,1931-02-22,Kept Husbands,2.0,0.0,0.0,2.5,0.122458,0.0
91352,abril,Viernes,2011,2011-04-22,The Swell Season,9.0,0.0,0.0,6.4,0.62378,0.0
159900,enero,Sábado,1898,1898-01-01,"Ella Lola, a la Trilby",1.0,0.0,0.0,4.0,0.055116,0.0
162284,agosto,Sábado,1931,1931-08-22,Guilty Hands,0.0,0.0,0.0,0.0,0.304974,0.0
61361,septiembre,Martes,2002,2002-09-10,L'outremangeur,2.0,0.0,0.0,8.0,0.550466,0.0
57119,mayo,Viernes,2011,2011-05-06,Jumping the Broom,57.0,37710610.0,6600000.0,6.0,2.664211,5.713728787878788
148371,noviembre,Martes,1965,1965-11-23,A Story Written with Water,2.0,0.0,0.0,8.5,0.370132,0.0
15135,febrero,Martes,2009,2009-02-17,Feast III: The Happy Finish,42.0,0.0,0.0,5.0,5.644681,0.0
66125,agosto,Jueves,2011,2011-08-04,Red Dog,83.0,0.0,0.0,7.1,4.881643,0.0
88478,febrero,Jueves,2012,2012-02-09,Any Questions for Ben?,9.0,0.0,114.0,6.2,1.031792,0.0
131476,octubre,Miércoles,1983,1983-10-19,Sweet Bunch,6.0,0.0,0.0,7.0,0.788768,0.0
25799,enero,Viernes,2005,2005-01-07,Amu,6.0,0.0,0.0,6.7,0.80794,0.0
62213,mayo,Martes,2012,2012-05-08,Dark Shadows,2383.0,245527149.0,150000000.0,5.7,10.665859,1.63684766
13486,julio,Sábado,2008,2008-07-19,The Scorpion King: Rise of a Warrior,138.0,0.0,0.0,4.3,18.691187,0.0
84177,noviembre,Sábado,2011,2011-11-19,Big Boys Gone Bananas!*,7.0,0.0,0.0,7.2,0.296487,0.0
58390,agosto,Viernes,2007,2007-08-03,Ciao Bella,1.0,0.0,0.0,5.0,0.483302,0.0
140781,julio,Domingo,2011,2011-07-17,Daylight,1.0,0.0,0.0,5.0,0.062936,0.0
89326,octubre,Viernes,2011,2011-10-14,96 Minutes,28.0,0.0,0.0,5.6,3.432947,0.0
92000,marzo,Lunes,2012,2012-03-05,Columbus Circle,79.0,0.0,10000000.0,5.9,4.456647,0.0
40161,junio,Lunes,2011,2011-06-06,The Decoy Bride,68.0,0.0,0.0,6.1,11.033977,0.0
135686,enero,Miércoles,1997,1997-01-01,The Headhunter's Sister,0.0,0.0,0.0,0.0,0.003221,0.0
77957,diciembre,Viernes,2011,2011-12-30,Angels Crest,20.0,0.0,0.0,5.9,6.123723,0.0
63946,septiembre,Viernes,2010,2010-09-10,Viva Riva!,5.0,43880.0,0.0,5.4,0.214552,0.0
82624,febrero,Viernes,2011,2011-02-18,The Forgiveness of Blood,18.0,0.0,0.0,6.7,0.904979,0.0
59835,noviembre,Viernes,2010,2010-11-26,Among Wolves,8.0,0.0,8000000.0,5.6,1.291609,0.0
92493,septiembre,Sábado,2011,2011-09-10,Edwin Boyd: Citizen Gangster,16.0,0.0,5000000.0,5.5,7.355123,0.0
50037,diciembre,Viernes,2010,2010-12-03,Beyond the Black Rainbow,78.0,0.0,1100000.0,5.7,4.441525,0.0
47479,abril,Domingo,2010,2010-04-25,The Last Play at Shea,3.0,0.0,0.0,4.7,0.216136,0.0
23683,octubre,Jueves,2008,2008-10-16,The Poker Club,3.0,0.0,0.0,5.7,0.545768,0.0
79934,octubre,Viernes,2011,2011-10-28,The Clown,41.0,0.0,0.0,7.2,2.587144,0.0
73963,septiembre,Viernes,2011,2011-09-09,Creature,16.0,0.0,3000000.0,4.0,3.619641,0.0
73881,febrero,Lunes,2009,2009-02-02,Thawing Out,7.0,0.0,0.0,5.7,4.169996,0.0
159907,septiembre,Viernes,1898,1898-09-30,"Turkish Dance, Ella Lola",2.0,0.0,0.0,4.5,0.1019,0.0
200157,diciembre,Viernes,2001,2001-12-21,Walking with Beasts,11.0,0.0,0.0,7.3,1.79139,0.0
26815,diciembre,Viernes,2009,2009-12-11,Rocket Singh: Salesman of the Year,28.0,0.0,1250000.0,7.0,2.250426,0.0
103243,abril,Viernes,2012,2012-04-20,Vicky Donor,37.0,0.0,0.0,6.9,1.982419,0.0
84496,mayo,Viernes,1970,1970-05-01,Zig Zag,2.0,0.0,0.0,8.3,0.478794,0.0
111188,mayo,Jueves,2008,2008-05-01,Extraordinary Stories,4.0,0.0,0.0,8.0,0.274637,0.0
258253,marzo,Lunes,1978,1978-03-06,Small Town of Anara,1.0,0.0,0.0,7.0,0.073328,0.0
51823,diciembre,Martes,2010,2010-12-28,Across the Line: The Exodus of Charlie Wright,13.0,0.0,0.0,6.1,2.761004,0.0
61979,diciembre,Viernes,2010,2010-12-03,Three Steps Above Heaven,513.0,0.0,0.0,7.4,6.28597,0.0
76493,mayo,Martes,2012,2012-05-15,The Dictator,1789.0,179379533.0,65000000.0,5.9,7.446085,2.759685123076923
80169,noviembre,Viernes,2011,2011-11-11,Thrive,13.0,0.0,0.0,6.5,1.179601,0.0
73517,noviembre,Viernes,2006,2006-11-24,Boys Love,5.0,0.0,0.0,2.8,1.039086,0.0
73600,noviembre,Miércoles,1970,1970-11-18,Bombay Talkie,1.0,0.0,0.0,6.0,0.000952,0.0
37497,noviembre,Domingo,1987,1987-11-01,Border Radio,4.0,0.0,0.0,4.9,0.308762,0.0
93084,septiembre,Viernes,2011,2011-09-09,Keyhole,12.0,21291.0,0.0,5.8,3.388565,0.0
28500,noviembre,Sábado,2005,2005-11-05,Before The Dinosaurs - Walking With Monsters,12.0,0.0,0.0,7.3,1.556352,0.0
231763,enero,Martes,1901,1901-01-01,"Boys Diving, Honolulu",0.0,0.0,0.0,0.0,0.002307,0.0
86850,marzo,Miércoles,2012,2012-03-28,The Island President,3.0,76398.0,0.0,4.8,0.395813,0.0
14400,diciembre,Miércoles,2008,2008-12-17,The Heir Apparent: Largo Winch,176.0,0.0,25412760.0,6.1,7.663624,0.0
48620,octubre,Miércoles,2009,2009-10-21,The Mighty Macs,15.0,0.0,7000000.0,5.0,2.045158,0.0
76011,septiembre,Viernes,1950,1950-09-15,My Blue Heaven,0.0,0.0,0.0,0.0,0.001358,0.0
22683,febrero,Sábado,2009,2009-02-07,Gifted Hands: The Ben Carson Story,85.0,0.0,0.0,7.5,4.291857,0.0
132122,octubre,Sábado,1949,1949-10-29,Chains,2.0,0.0,0.0,7.0,0.497498,0.0
110573,febrero,Jueves,1944,1944-02-03,The Woman Who Dared,2.0,0.0,0.0,6.5,0.574287,0.0
362151,noviembre,Viernes,1988,1988-11-18,Nuoruuteni savotat,1.0,0.0,0.0,6.0,0.049706,0.0
288165,febrero,Miércoles,1978,1978-02-08,Safrana or Freedom of Speech,0.0,0.0,0.0,0.0,0.0375,0.0
97038,mayo,Miércoles,1998,1998-05-13,The Rose Seller,9.0,0.0,0.0,6.5,0.942627,0.0
167408,enero,Lunes,1975,1975-01-27,Galileo,1.0,0.0,0.0,7.0,0.926626,0.0
41154,mayo,Miércoles,2012,2012-05-23,Men in Black 3,4228.0,624026776.0,225000000.0,6.3,10.684385,2.773452337777778
58595,mayo,Miércoles,2012,2012-05-30,Snow White and the Huntsman,3183.0,396600000.0,170000000.0,5.8,18.751554,2.3329411764705883
199196,junio,Lunes,1956,1956-06-25,The Harvest Month,1.0,0.0,0.0,5.0,0.079009,0.0
140036,diciembre,Viernes,1976,1976-12-17,Olympian Holiday,4.0,0.0,0.0,6.3,0.00363,0.0
122341,enero,Domingo,2006,2006-01-01,Pine Flat,0.0,0.0,0.0,0.0,0.053465,0.0
109016,febrero,Viernes,1941,1941-02-07,Back Street,1.0,0.0,0.0,7.0,0.075713,0.0
118131,mayo,Sábado,1929,1929-05-04,Where East is East,1.0,0.0,0.0,5.0,0.207515,0.0
86812,enero,Sábado,2011,2011-01-22,Sound of My Voice,109.0,0.0,0.0,6.3,5.209056,0.0
31559,noviembre,Miércoles,1952,1952-11-12,The Steel Trap,3.0,0.0,0.0,5.3,0.987394,0.0
27646,agosto,Domingo,2009,2009-08-30,Night of the Demons,42.0,0.0,10000000.0,4.6,3.537361,0.0
39401,abril,Domingo,2008,2008-04-27,The Secrets of Jonathan Sperry,8.0,0.0,1000000.0,6.7,0.305672,0.0
25121,septiembre,Viernes,2009,2009-09-18,Unnaipol Oruvan,10.0,0.0,0.0,6.9,0.902673,0.0
77561,octubre,Viernes,2011,2011-10-28,EVA,108.0,0.0,7000000.0,6.4,4.788492,0.0
93856,mayo,Jueves,2012,2012-05-24,Chernobyl Diaries,492.0,18112929.0,0.0,4.9,6.76513,0.0
78206,octubre,Martes,2011,2011-10-25,Chicken with Plums,44.0,1428291.0,12000000.0,6.8,3.78207,0.11902425
80742,septiembre,Viernes,2004,2004-09-17,School of Seduction,2.0,0.0,0.0,2.3,0.496216,0.0
161460,julio,Jueves,1970,1970-07-23,You Can't Win 'Em All,7.0,0.0,0.0,6.1,1.103785,0.0
63773,mayo,Viernes,1976,1976-05-28,Leadbelly,2.0,0.0,0.0,6.5,0.057789,0.0
72197,marzo,Lunes,2012,2012-03-12,The Pirates! In an Adventure with Scientists!,379.0,118338361.0,60000000.0,6.4,10.271517,1.9723060166666666
85546,enero,Martes,2012,2012-01-03,A Better Life,42.0,0.0,0.0,6.0,1.678135,0.0
111839,agosto,Lunes,2012,2012-08-27,Hemingway & Gellhorn,40.0,0.0,19500000.0,6.1,8.19882,0.0
26864,febrero,Viernes,2009,2009-02-06,The Fish Child,15.0,0.0,0.0,6.0,0.887434,0.0
94363,septiembre,Sábado,2011,2011-09-10,Hick,156.0,0.0,0.0,5.6,6.21609,0.0
70981,mayo,Miércoles,2012,2012-05-30,Prometheus,5152.0,403170142.0,130000000.0,6.3,16.624854,3.1013087846153846
111440,mayo,Viernes,2012,2012-05-25,The Pact,194.0,0.0,0.0,5.5,10.403371,0.0
44997,febrero,Viernes,2010,2010-02-19,Phyllis and Harold,1.0,0.0,0.0,6.0,0.041177,0.0
35691,abril,Viernes,2010,2010-04-09,Letters to God,37.0,0.0,0.0,6.5,4.008071,0.0
92591,abril,Viernes,2012,2012-04-27,Bernie,325.0,9206470.0,5000000.0,6.5,5.875181,1.841294
79990,noviembre,Viernes,2011,2011-11-25,Desi Boyz,30.0,0.0,0.0,6.0,1.875217,0.0
101288,mayo,Jueves,1958,1958-05-22,Ten North Frederick,2.0,0.0,0.0,7.0,0.110003,0.0
77084,julio,Domingo,2001,2001-07-01,3 A.M.,5.0,0.0,0.0,5.0,1.065499,0.0
36334,marzo,Viernes,1952,1952-03-14,Deadline - U.S.A.,17.0,0.0,0.0,6.9,2.020902,0.0
12645,agosto,Viernes,2010,2010-08-27,Inhale,39.0,55089.0,10000000.0,6.3,4.163207,0.0055089
169747,septiembre,Jueves,1999,1999-09-09,Rated X: A Journey Through Porn,3.0,0.0,0.0,7.3,0.943789,0.0
169022,diciembre,Jueves,2009,2009-12-17,Just Friends?,4.0,0.0,0.0,6.5,0.239151,0.0
86555,noviembre,Viernes,2011,2011-11-25,Take This Waltz,127.0,0.0,0.0,6.3,5.735158,0.0
50077,septiembre,Miércoles,2009,2009-09-09,Berlin '36,7.0,0.0,0.0,4.0,0.727165,0.0
48392,diciembre,Sábado,2010,2010-12-25,Sound of Noise,38.0,0.0,4466000.0,7.6,1.600787,0.0
155953,septiembre,Domingo,1921,1921-09-04,The Blot,3.0,0.0,0.0,7.3,0.661938,0.0
106020,febrero,Viernes,1964,1964-02-14,Dr. Crippen,2.0,0.0,0.0,6.0,0.691282,0.0
104396,agosto,Viernes,1894,1894-08-31,Dickson Experimental Sound Film,18.0,0.0,0.0,6.7,0.493914,0.0
50647,febrero,Jueves,2012,2012-02-23,Wanderlust,402.0,24159934.0,35000000.0,5.3,9.295078,0.6902838285714286
85293,noviembre,Jueves,1950,1950-11-02,Harriet Craig,5.0,0.0,0.0,7.3,0.744993,0.0
43598,febrero,Sábado,1933,1933-02-04,Ladies They Talk About,11.0,0.0,0.0,5.8,1.528051,0.0
83666,mayo,Miércoles,2012,2012-05-16,Moonrise Kingdom,1701.0,68263166.0,16000000.0,7.6,8.692433,4.266447875
45054,marzo,Viernes,2011,2011-03-25,There Be Dragons,28.0,0.0,0.0,5.8,9.531143,0.0
72477,octubre,Viernes,2011,2011-10-14,Texas Killing Fields,133.0,957240.0,0.0,5.7,6.093938,0.0
82825,marzo,Viernes,2012,2012-03-09,Kahaani,61.0,16000000.0,1200000.0,7.3,3.174936,13.333333333333334
103269,junio,Martes,2012,2012-06-12,Superman vs. The Elite,103.0,0.0,3500000.0,6.6,6.247758,0.0
79382,junio,Sábado,2011,2011-06-11,I Wish,46.0,0.0,0.0,7.1,2.512335,0.0
61296,mayo,Miércoles,1974,1974-05-15,Stavisky,10.0,0.0,0.0,6.3,0.398914,0.0
80151,marzo,Viernes,1960,1960-03-04,Never Take Sweets from a Stranger,5.0,0.0,0.0,6.1,3.454116,0.0
80389,marzo,Jueves,2012,2012-03-15,Get the Gringo,544.0,0.0,35000000.0,6.4,6.195103,0.0
109554,octubre,Lunes,2003,2003-10-06,Suicide Manual,2.0,0.0,0.0,4.0,0.11709,0.0
26583,octubre,Sábado,2009,2009-10-03,The Keeper,26.0,0.0,10000000.0,5.4,7.756334,0.0
50601,abril,Jueves,2011,2011-04-14,5 Days of War,63.0,17479.0,20000000.0,5.8,3.174512,0.00087395
45244,mayo,Miércoles,2010,2010-05-19,"Life, Above All",6.0,0.0,0.0,7.3,0.433497,0.0
49830,marzo,Lunes,2010,2010-03-29,Bio Slime,3.0,0.0,50000.0,3.0,1.574947,0.0
13640,septiembre,Martes,2007,2007-09-18,Superman: Doomsday,138.0,0.0,3500000.0,6.5,7.879229,0.0
44473,diciembre,Jueves,1924,1924-12-04,Entr'acte,26.0,0.0,0.0,6.8,0.931283,0.0
37000,septiembre,Lunes,2008,2008-09-01,A Lake,8.0,0.0,0.0,6.9,0.415622,0.0
54484,noviembre,Sábado,2010,2010-11-13,Tracy Morgan: Black & Blue,2.0,0.0,0.0,8.0,0.36028,0.0
60592,marzo,Viernes,2011,2011-03-18,The Importance of Tying Your Own Shoes,13.0,0.0,950000.0,5.9,0.510589,0.0
109379,noviembre,Lunes,1964,1964-11-09,The Peach Thief,3.0,0.0,0.0,6.0,0.193585,0.0
169652,febrero,Sábado,1972,1972-02-19,Salomé,3.0,0.0,0.0,8.0,0.033575,0.0
110650,enero,Viernes,1999,1999-01-01,Outer Space,22.0,0.0,0.0,6.8,0.372715,0.0
64836,abril,Viernes,2011,2011-04-29,Exporting Raymond,7.0,0.0,0.0,5.9,0.28542,0.0
25564,mayo,Miércoles,1951,1951-05-09,Appointment with Danger,7.0,0.0,0.0,5.0,1.12449,0.0
61125,enero,Jueves,2011,2011-01-06,Vares - The Kiss of Evil,11.0,0.0,1400000.0,6.2,1.27935,0.0
85435,octubre,Viernes,2011,2011-10-14,A Few Best Men,137.0,29007412.0,12468389.0,5.9,6.116093,2.326476339485398
79995,julio,Miércoles,2011,2011-07-13,Late Bloomers,7.0,0.0,0.0,5.6,1.241076,0.0
12255,enero,Sábado,2000,2000-01-01,Cord,8.0,0.0,0.0,5.6,1.229626,0.0
83723,octubre,Sábado,1975,1975-10-18,The Deadly Tower,4.0,0.0,0.0,5.4,0.607337,0.0
49014,mayo,Viernes,2012,2012-05-25,Cosmopolis,337.0,6063556.0,20500000.0,5.1,6.087109,0.2957832195121951
68472,julio,Martes,2011,2011-07-19,House of the Rising Sun,19.0,0.0,1500000.0,4.2,2.726267,0.0
72358,marzo,Miércoles,2012,2012-03-07,A Thousand Words,381.0,22044277.0,40000000.0,6.0,5.446745,0.551106925
72334,abril,Viernes,2012,2012-04-20,Chimpanzee,48.0,0.0,0.0,6.5,5.583996,0.0
201703,febrero,Jueves,1997,1997-02-20,Love's Deadly Triangle: The Texas Cadet Murder,2.0,161001698.0,14000000.0,5.0,1.36737,11.500121285714286
84332,junio,Viernes,2012,2012-06-08,Safety Not Guaranteed,562.0,4007792.0,750000.0,6.8,7.067494,5.343722666666666
80321,junio,Miércoles,2012,2012-06-06,Madagascar 3: Europe's Most Wanted,1857.0,746921274.0,145000000.0,6.4,13.829042,5.1511812
71326,junio,Lunes,2011,2011-06-20,Bunnyman,9.0,0.0,0.0,2.3,0.594855,0.0
109018,noviembre,Jueves,1954,1954-11-04,Athena,1.0,0.0,0.0,5.0,0.082134,0.0
64456,junio,Jueves,1950,1950-06-01,The Lawless,4.0,0.0,0.0,4.9,0.979775,0.0
65421,enero,Jueves,1953,1953-01-01,Eaux d'artifice,10.0,0.0,0.0,7.2,0.373656,0.0
43337,enero,Viernes,1954,1954-01-01,Inauguration of the Pleasure Dome,9.0,0.0,0.0,6.4,0.588972,0.0
68818,agosto,Miércoles,2011,2011-08-31,Blackthorn,73.0,623528.0,0.0,6.6,4.191928,0.0
84355,septiembre,Domingo,2011,2011-09-11,Your Sister's Sister,140.0,3200000.0,125000.0,6.5,10.850569,25.6
20847,septiembre,Viernes,1988,1988-09-16,The Needle,9.0,0.0,0.0,6.1,0.667468,0.0
48210,enero,Miércoles,1986,1986-01-01,The Beekeeper,8.0,0.0,0.0,6.6,1.033872,0.0
39144,diciembre,Sábado,1986,1986-12-20,Dragon Ball: Curse of the Blood Rubies,46.0,0.0,0.0,6.2,2.71067,0.0
